date,product_id,qty_sold
2023-07-29,P10,50
2023-07-30,P10,53
2023-07-31,P10,43
2023-08-01,P10,37
2023-08-02,P10,41
2023-08-03,P10,34
2023-08-04,P10,34
2023-08-05,P10,59
2023-08-06,P10,51
2023-08-07,P10,39
2023-08-08,P10,36
2023-08-09,P10,35
2023-08-10,P10,41
2023-08-11,P10,35
2023-08-12,P10,55
2023-08-13,P10,52
2023-08-14,P10,40
2023-08-15,P10,36
2023-08-16,P10,40
2023-08-17,P10,44
2023-08-18,P10,46
2023-08-19,P10,56
2023-08-20,P10,53
2023-08-21,P10,35
2023-08-22,P10,41
2023-08-23,P10,42
2023-08-24,P10,35
2023-08-25,P10,37
2023-08-26,P10,56
2023-08-27,P10,52
2023-08-28,P10,39
2023-08-29,P10,44
2023-08-30,P10,43
2023-08-31,P10,44
2023-09-01,P10,38
2023-09-02,P10,59
2023-09-03,P10,59
2023-09-04,P10,34
2023-09-05,P10,42
2023-09-06,P10,37
2023-09-07,P10,41
2023-09-08,P10,35
2023-09-09,P10,60
2023-09-10,P10,55
2023-09-11,P10,40
2023-09-12,P10,34
2023-09-13,P10,42
2023-09-14,P10,40
2023-09-15,P10,39
2023-09-16,P10,56
2023-09-17,P10,60
2023-09-18,P10,35
2023-09-19,P10,43
2023-09-20,P10,41
2023-09-21,P10,40
2023-09-22,P10,41
2023-09-23,P10,52
2023-09-24,P10,52
2023-09-25,P10,39
2023-09-26,P10,46
2023-09-27,P10,46
2023-09-28,P10,39
2023-09-29,P10,32
2023-09-30,P10,58
2023-10-01,P10,50
2023-10-02,P10,45
2023-10-03,P10,40
2023-10-04,P10,39
2023-10-05,P10,35
2023-10-06,P10,40
2023-10-07,P10,51
2023-10-08,P10,58
2023-10-09,P10,36
2023-10-10,P10,38
2023-10-11,P10,44
2023-10-12,P10,37
2023-10-13,P10,39
2023-10-14,P10,56
2023-10-15,P10,60
2023-10-16,P10,39
2023-10-17,P10,44
2023-10-18,P10,36
2023-10-19,P10,44
2023-10-20,P10,39
2023-10-21,P10,49
2023-10-22,P10,48
2023-10-23,P10,34
2023-10-24,P10,41
2023-10-25,P10,46
2023-10-26,P10,39
2023-10-27,P10,37
2023-10-28,P10,57
2023-10-29,P10,50
2023-10-30,P10,43
2023-10-31,P10,39
2023-11-01,P10,37
2023-11-02,P10,41
2023-11-03,P10,33
2023-11-04,P10,56
2023-11-05,P10,55
2023-11-06,P10,37
2023-11-07,P10,37
2023-11-08,P10,38
2023-11-09,P10,41
2023-11-10,P10,41
2023-11-11,P10,50
2023-11-12,P10,57
2023-11-13,P10,42
2023-11-14,P10,46
2023-11-15,P10,39
2023-11-16,P10,41
2023-11-17,P10,40
2023-11-18,P10,48
2023-11-19,P10,55
2023-11-20,P10,39
2023-11-21,P10,38
2023-11-22,P10,38
2023-11-23,P10,38
2023-11-24,P10,38
2023-11-25,P10,53
2023-11-26,P10,54
2023-11-27,P10,34
2023-11-28,P10,37
2023-11-29,P10,41
2023-11-30,P10,42
2023-12-01,P10,42
2023-12-02,P10,61
2023-12-03,P10,53
2023-12-04,P10,39
2023-12-05,P10,37
2023-12-06,P10,41
2023-12-07,P10,36
2023-12-08,P10,40
2023-12-09,P10,52
2023-12-10,P10,60
2023-12-11,P10,39
2023-12-12,P10,44
2023-12-13,P10,37
2023-12-14,P10,33
2023-12-15,P10,39
2023-12-16,P10,50
2023-12-17,P10,59
2023-12-18,P10,46
2023-12-19,P10,40
2023-12-20,P10,39
2023-12-21,P10,39
2023-12-22,P10,44
2023-12-23,P10,56
2023-12-24,P10,55
2023-12-25,P10,37
2023-12-26,P10,40
2023-12-27,P10,38
2023-12-28,P10,44
2023-12-29,P10,34
2023-12-30,P10,51
2023-12-31,P10,50
